position_ref,product_type,branch,seller,currency,outstanding,origination_date,maturity_date,client_rate,risk_weight,profiles_json,rates_json
CNT-4F7CB79BBD67,annuite,FR,SLR-DE-002,USD,4777195.0,2024-10-10,2037-06-04,0.06714,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[0.0532, 0.0528, 0.052, 0.0495, 0.047, 0.0455, 0.044, 0.0445, 0.045]"
CNT-D8E922957B48,revolver,US,SLR-ES-015,USD,2154023.0,2022-06-07,2026-10-14,0.07687,1.0,"[0.981132, 0.943396, 0.886792, 0.773585, 0.54717, 0.320755, 0.0]","[0.0532, 0.0528, 0.052, 0.0495, 0.047, 0.0455]"
CNT-DCE7DD585C86,certificate_of_deposit,ES,,EUR,6797441.0,2025-04-27,2026-07-21,0.04,1.0,"[1.0, 1.0, 1.0, 1.0, 0.0]","[0.029, 0.0298, 0.03, 0.0305]"
CNT-ED8F67EA6621,revolver,FR,SLR-US-011,EUR,6330310.0,2025-04-29,2029-07-07,0.05262,1.0,"[0.980392, 0.941176, 0.882353, 0.764706, 0.529412, 0.294118, 0.0]","[0.029, 0.0298, 0.03, 0.0305, 0.029, 0.028]"
CNT-30D0F3358C87,bullet,ES,SLR-US-013,USD,7878776.0,2021-07-04,2024-07-18,0.04957,1.0,"[0.972973, 0.918919, 0.837838, 0.675676, 0.351351, 0.027027, 0.0]","[0.0532, 0.0528, 0.052, 0.0495, 0.047, 0.0455]"
CNT-93E7E31AE497,mortgage,FR,SLR-DE-004,USD,4792563.0,2025-09-20,2052-05-01,0.07405,1.0,"[0.996914, 0.990741, 0.981481, 0.962963, 0.925926, 0.888889, 0.814815, 0.740741, 0.62963, 0.444444, 0.259259, 0.0]","[0.0532, 0.0528, 0.052, 0.0495, 0.047, 0.0455, 0.044, 0.0445, 0.045, 0.046, 0.0465]"
CNT-25064561DF85,annuite,US,SLR-FR-010,EUR,6284032.0,2024-11-13,2026-12-03,0.05793,1.0,"[0.96, 0.88, 0.76, 0.52, 0.04, 0.0]","[0.029, 0.0298, 0.03, 0.0305, 0.029]"
CNT-C61EAA0F802C,revolver,US,SLR-US-001,USD,7536283.0,2022-09-27,2027-09-01,0.06822,1.0,"[0.983333, 0.95, 0.9, 0.8, 0.6, 0.4, 0.0, 0.0]","[0.0532, 0.0528, 0.052, 0.0495, 0.047, 0.0455, 0.044]"
CNT-A0ADC7F8EFD4,pam,US,SLR-ES-005,USD,8395742.0,2022-11-04,2026-06-16,0.06666,1.0,"[0.977273, 0.931818, 0.863636, 0.727273, 0.454545, 0.181818, 0.0]","[0.0532, 0.0528, 0.052, 0.0495, 0.047, 0.0455]"
CNT-A474452E7EB4,pam,DE,SLR-US-002,USD,8526493.0,2023-01-31,2046-03-01,0.06176,1.0,"[0.996441, 0.989324, 0.978648, 0.957295, 0.914591, 0.871886, 0.786477, 0.701068, 0.572954, 0.359431, 0.145907, 0.0]","[0.0532, 0.0528, 0.052, 0.0495, 0.047, 0.0455, 0.044, 0.0445, 0.045, 0.046, 0.0465]"
CNT-BE1DAA28DC7B,annuite,ES,SLR-US-003,GBP,5588736.0,2025-06-10,2042-08-10,0.05328,1.0,"[0.995215, 0.985646, 0.971292, 0.942584, 0.885167, 0.827751, 0.712919, 0.598086, 0.425837, 0.138756, 0.0]","[0.0492, 0.0488, 0.048, 0.0465, 0.044, 0.0425, 0.0415, 0.042, 0.0425, 0.043]"
CNT-D13033F29009,mortgage,ES,SLR-DE-015,USD,713065.0,2024-06-02,2031-02-26,0.07164,1.0,"[0.987805, 0.963415, 0.926829, 0.853659, 0.707317, 0.560976, 0.268293, 0.0]","[0.0532, 0.0528, 0.052, 0.0495, 0.047, 0.0455, 0.044]"
CNT-170A1605F221,annuite,FR,SLR-FR-007,USD,7387556.0,2024-01-09,2043-08-27,0.071,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[0.0532, 0.0528, 0.052, 0.0495, 0.047, 0.0455, 0.044, 0.0445, 0.045, 0.046]"
CNT-6EE33EB323E1,bullet,ES,SLR-FR-004,GBP,5511583.0,2022-06-26,2024-05-16,0.06103,1.0,"[1.0, 1.0, 1.0, 1.0, 0.0]","[0.0492, 0.0488, 0.048, 0.0465]"
CNT-C4D493E87A05,term_deposit,DE,,GBP,24391397.0,2025-11-13,2028-03-02,0.01171,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[0.0492, 0.0488, 0.048, 0.0465, 0.044]"
CNT-41A4B35687C4,commercial_loan,ES,SLR-ES-012,EUR,3969345.0,2021-10-28,2023-06-20,0.05252,1.0,"[0.95, 0.85, 0.7, 0.4, 0.0]","[0.029, 0.0298, 0.03, 0.0305]"
CNT-6D20B1456E3F,mortgage,US,SLR-US-008,GBP,4685638.0,2024-10-15,2046-05-23,0.06314,1.0,"[0.996198, 0.988593, 0.977186, 0.954373, 0.908745, 0.863118, 0.771863, 0.680608, 0.543726, 0.315589, 0.087452, 0.0]","[0.0492, 0.0488, 0.048, 0.0465, 0.044, 0.0425, 0.0415, 0.042, 0.0425, 0.043, 0.0435]"
CNT-361547FEF81F,commercial_loan,DE,SLR-US-012,USD,1252387.0,2023-08-28,2028-10-30,0.06684,1.0,"[0.984127, 0.952381, 0.904762, 0.809524, 0.619048, 0.428571, 0.047619, 0.0]","[0.0532, 0.0528, 0.052, 0.0495, 0.047, 0.0455, 0.044]"
CNT-36C60DB2FD2A,bullet,FR,SLR-US-013,GBP,3772150.0,2025-07-05,2029-11-11,0.04446,1.0,"[0.981132, 0.943396, 0.886792, 0.773585, 0.54717, 0.320755, 0.0]","[0.0492, 0.0488, 0.048, 0.0465, 0.044, 0.0425]"
CNT-61A36F5714AE,demand_deposit,DE,,USD,38590920.0,2023-07-04,,0.01653,1.0,"[0.0, 0.0]",[0.0532]
CNT-2D60F594DADC,annuite,FR,SLR-DE-012,EUR,5789998.0,2025-06-21,2036-03-25,0.0636,1.0,"[0.992366, 0.977099, 0.954198, 0.908397, 0.816794, 0.725191, 0.541985, 0.358779, 0.083969, 0.0]","[0.029, 0.0298, 0.03, 0.0305, 0.029, 0.028, 0.0275, 0.028, 0.0285]"
CNT-235E2139D01D,savings,FR,,USD,42627959.0,2025-09-30,2028-07-16,0.0359,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[0.0532, 0.0528, 0.052, 0.0495, 0.047]"
CNT-EC3F2FED4C06,mortgage,FR,SLR-US-010,GBP,9938898.0,2022-12-07,2048-12-20,0.05564,1.0,"[0.996845, 0.990536, 0.981073, 0.962145, 0.92429, 0.886435, 0.810726, 0.735016, 0.621451, 0.432177, 0.242902, 0.0]","[0.0492, 0.0488, 0.048, 0.0465, 0.044, 0.0425, 0.0415, 0.042, 0.0425, 0.043, 0.0435]"
CNT-1E9B0CA09810,mortgage,ES,SLR-ES-012,GBP,9163271.0,2024-07-25,2050-05-10,0.06556,1.0,"[0.996815, 0.990446, 0.980892, 0.961783, 0.923567, 0.88535, 0.808917, 0.732484, 0.617834, 0.426752, 0.235669, 0.0]","[0.0492, 0.0488, 0.048, 0.0465, 0.044, 0.0425, 0.0415, 0.042, 0.0425, 0.043, 0.0435]"
CNT-C0FE8E2B6DFD,mortgage,ES,SLR-DE-011,EUR,5367240.0,2022-01-27,2032-12-30,0.05625,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[0.029, 0.0298, 0.03, 0.0305, 0.029, 0.028, 0.0275, 0.028, 0.0285]"
CNT-45E76D87EC1C,pam,FR,SLR-DE-011,EUR,7025136.0,2024-10-18,2037-12-09,0.05782,1.0,"[0.99375, 0.98125, 0.9625, 0.925, 0.85, 0.775, 0.625, 0.475, 0.25, 0.0]","[0.029, 0.0298, 0.03, 0.0305, 0.029, 0.028, 0.0275, 0.028, 0.0285]"
CNT-AD83EAC3DD60,revolver,ES,SLR-US-004,GBP,5930597.0,2025-12-01,2028-02-19,0.06215,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[0.0492, 0.0488, 0.048, 0.0465, 0.044]"
CNT-7B9DC38AB45C,annuite,ES,SLR-ES-006,EUR,3275774.0,2024-02-27,2026-03-18,0.06141,1.0,"[0.96, 0.88, 0.76, 0.52, 0.04, 0.0]","[0.029, 0.0298, 0.03, 0.0305, 0.029]"
CNT-9CCCC8619710,certificate_of_deposit,FR,,USD,40440604.0,2024-02-21,2028-04-30,0.03948,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[0.0532, 0.0528, 0.052, 0.0495, 0.047, 0.0455]"
CNT-2167C58AFB0E,pam,FR,SLR-DE-013,GBP,2508809.0,2022-10-16,2043-08-27,0.06519,1.0,"[0.996063, 0.988189, 0.976378, 0.952756, 0.905512, 0.858268, 0.76378, 0.669291, 0.527559, 0.291339, 0.055118, 0.0]","[0.0492, 0.0488, 0.048, 0.0465, 0.044, 0.0425, 0.0415, 0.042, 0.0425, 0.043, 0.0435]"
CNT-2FADC8D64191,mortgage,US,SLR-FR-005,EUR,6998386.0,2022-12-01,2041-09-22,0.06348,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[0.029, 0.0298, 0.03, 0.0305, 0.029, 0.028, 0.0275, 0.028, 0.0285, 0.029]"
CNT-E1F5FF80AB0E,mortgage,DE,SLR-US-002,USD,1853740.0,2025-02-13,2040-03-26,0.04126,1.0,"[0.994565, 0.983696, 0.967391, 0.934783, 0.869565, 0.804348, 0.673913, 0.543478, 0.347826, 0.021739, 0.0]","[0.0532, 0.0528, 0.052, 0.0495, 0.047, 0.0455, 0.044, 0.0445, 0.045, 0.046]"
CNT-8CD0114BA5F8,bullet,DE,SLR-ES-001,GBP,5463426.0,2022-06-23,2025-06-07,0.03829,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[0.0492, 0.0488, 0.048, 0.0465, 0.044, 0.0425]"
CNT-2AFCC9673B49,commercial_loan,FR,SLR-FR-004,USD,5003143.0,2021-11-12,2027-07-14,0.07912,1.0,"[0.985507, 0.956522, 0.913043, 0.826087, 0.652174, 0.478261, 0.130435, 0.0]","[0.0532, 0.0528, 0.052, 0.0495, 0.047, 0.0455, 0.044]"
CNT-0283B9DBAEDC,commercial_loan,DE,SLR-DE-015,EUR,1335893.0,2024-03-31,2026-01-20,0.05575,1.0,"[0.954545, 0.863636, 0.727273, 0.454545, 0.0]","[0.029, 0.0298, 0.03, 0.0305]"
CNT-9B952349DB6A,mortgage,DE,SLR-US-007,EUR,3916349.0,2025-11-23,2053-01-30,0.02903,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[0.029, 0.0298, 0.03, 0.0305, 0.029, 0.028, 0.0275, 0.028, 0.0285, 0.029, 0.0295]"
CNT-7509F06210D5,revolver,US,SLR-FR-004,USD,4829172.0,2024-05-22,2028-09-28,0.06799,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[0.0532, 0.0528, 0.052, 0.0495, 0.047, 0.0455]"
CNT-1D5CA0A353BB,certificate_of_deposit,US,,USD,20034762.0,2024-07-26,2025-07-21,0.03753,1.0,"[1.0, 1.0, 1.0, 0.0, 0.0]","[0.0532, 0.0528, 0.052, 0.0495]"
CNT-2E2FB2ED4B59,term_deposit,DE,,USD,18319786.0,2023-06-03,2025-11-19,0.03957,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[0.0532, 0.0528, 0.052, 0.0495, 0.047]"
CNT-DBE7250D3E8A,bullet,FR,SLR-FR-004,GBP,5665803.0,2021-10-03,2025-09-12,0.06186,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[0.0492, 0.0488, 0.048, 0.0465, 0.044, 0.0425]"
CNT-3EBA9ADC7835,certificate_of_deposit,FR,,USD,29989913.0,2024-09-22,2029-08-27,0.01067,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[0.0532, 0.0528, 0.052, 0.0495, 0.047, 0.0455, 0.044]"
CNT-79E65F2EA6C4,bullet,US,SLR-ES-013,EUR,3974499.0,2025-11-03,2029-06-15,0.05719,1.0,"[0.977273, 0.931818, 0.863636, 0.727273, 0.454545, 0.181818, 0.0]","[0.029, 0.0298, 0.03, 0.0305, 0.029, 0.028]"
CNT-D21F39EF4B3E,pam,DE,SLR-ES-015,EUR,6278384.0,2023-11-10,2031-04-02,0.0591,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[0.029, 0.0298, 0.03, 0.0305, 0.029, 0.028, 0.0275, 0.028]"
CNT-E306F043E456,demand_deposit,FR,,EUR,11051901.0,2023-05-10,,0.03332,1.0,"[0.0, 0.0]",[0.029]
CNT-BEE2EADBEBA0,certificate_of_deposit,DE,,EUR,3743655.0,2023-06-13,2027-01-23,0.00901,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[0.029, 0.0298, 0.03, 0.0305, 0.029, 0.028]"
CNT-8C81F0E711E6,mortgage,US,SLR-DE-008,GBP,6652917.0,2024-10-05,2042-08-02,0.06723,1.0,"[0.995392, 0.986175, 0.97235, 0.9447, 0.889401, 0.834101, 0.723502, 0.612903, 0.447005, 0.170507, 0.0]","[0.0492, 0.0488, 0.048, 0.0465, 0.044, 0.0425, 0.0415, 0.042, 0.0425, 0.043]"
CNT-3761DA2B60ED,certificate_of_deposit,ES,,EUR,25677772.0,2025-06-06,2026-12-28,0.01695,1.0,"[1.0, 1.0, 1.0, 1.0, 0.0]","[0.029, 0.0298, 0.03, 0.0305]"
CNT-0D298F7F1706,certificate_of_deposit,US,,EUR,11987162.0,2025-06-11,2029-01-21,0.0386,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[0.029, 0.0298, 0.03, 0.0305, 0.029, 0.028]"
CNT-3D16367C2E47,commercial_loan,DE,SLR-ES-005,EUR,9144277.0,2023-10-24,2031-01-15,0.03852,1.0,"[0.988636, 0.965909, 0.931818, 0.863636, 0.727273, 0.590909, 0.318182, 0.045455, 0.0]","[0.029, 0.0298, 0.03, 0.0305, 0.029, 0.028, 0.0275, 0.028]"
CNT-7B2ABB3B2CCA,annuite,US,SLR-FR-014,EUR,9974729.0,2026-01-01,2031-04-05,0.02269,1.0,"[0.984375, 0.953125, 0.90625, 0.8125, 0.625, 0.4375, 0.0625, 0.0]","[0.029, 0.0298, 0.03, 0.0305, 0.029, 0.028, 0.0275]"
CNT-27BC239FCCCB,annuite,FR,SLR-FR-005,GBP,5389867.0,2024-11-10,2037-12-02,0.06598,1.0,"[0.993711, 0.981132, 0.962264, 0.924528, 0.849057, 0.773585, 0.622642, 0.471698, 0.245283, 0.0]","[0.0492, 0.0488, 0.048, 0.0465, 0.044, 0.0425, 0.0415, 0.042, 0.0425]"
CNT-33BC1476D6F7,mortgage,DE,SLR-FR-012,EUR,5357476.0,2022-04-14,2043-03-25,0.06572,1.0,"[0.996078, 0.988235, 0.976471, 0.952941, 0.905882, 0.858824, 0.764706, 0.670588, 0.529412, 0.294118, 0.058824, 0.0]","[0.029, 0.0298, 0.03, 0.0305, 0.029, 0.028, 0.0275, 0.028, 0.0285, 0.029, 0.0295]"
CNT-0964AE5B4EE5,savings,FR,,USD,26076361.0,2023-11-16,2028-09-20,0.00325,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[0.0532, 0.0528, 0.052, 0.0495, 0.047, 0.0455]"
CNT-5E890534F063,mortgage,DE,SLR-FR-003,USD,3205751.0,2025-11-25,2034-09-09,0.07303,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[0.0532, 0.0528, 0.052, 0.0495, 0.047, 0.0455, 0.044, 0.0445]"
CNT-BB102F955AAF,demand_deposit,FR,,EUR,46692689.0,2025-07-13,,0.03755,1.0,"[0.0, 0.0]",[0.029]
CNT-D0324DEFC72E,pam,ES,SLR-FR-002,USD,6037375.0,2024-06-17,2041-05-19,0.07199,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[0.0532, 0.0528, 0.052, 0.0495, 0.047, 0.0455, 0.044, 0.0445, 0.045, 0.046]"
CNT-F4565F21ED9B,pam,DE,SLR-DE-002,EUR,9808429.0,2022-12-10,2024-08-01,0.03043,1.0,"[0.95, 0.85, 0.7, 0.4, 0.0]","[0.029, 0.0298, 0.03, 0.0305]"
CNT-DBC570ED319F,revolver,ES,SLR-US-011,USD,8240828.0,2023-08-10,2028-07-14,0.07732,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[0.0532, 0.0528, 0.052, 0.0495, 0.047, 0.0455, 0.044]"
CNT-34EA0290ED63,bullet,FR,SLR-ES-011,GBP,2316725.0,2021-06-19,2025-08-27,0.03026,1.0,"[0.980392, 0.941176, 0.882353, 0.764706, 0.529412, 0.294118, 0.0]","[0.0492, 0.0488, 0.048, 0.0465, 0.044, 0.0425]"
CNT-D731ACCD172C,pam,US,SLR-FR-004,GBP,4619384.0,2023-03-09,2024-08-30,0.06017,1.0,"[0.944444, 0.833333, 0.666667, 0.333333, 0.0]","[0.0492, 0.0488, 0.048, 0.0465]"
CNT-3E69CE047C4B,bullet,ES,SLR-US-015,EUR,4090351.0,2022-04-13,2024-07-31,0.05918,1.0,"[0.964286, 0.892857, 0.785714, 0.571429, 0.142857, 0.0]","[0.029, 0.0298, 0.03, 0.0305, 0.029]"
CNT-7874693CDBFA,bullet,US,SLR-DE-010,EUR,5567798.0,2023-01-07,2027-09-13,0.05868,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[0.029, 0.0298, 0.03, 0.0305, 0.029, 0.028]"
CNT-4A12D5630C41,demand_deposit,FR,,EUR,39405326.0,2024-06-04,,0.03722,1.0,"[0.0, 0.0]",[0.029]
CNT-BEA21CE676CB,bullet,DE,SLR-DE-009,USD,4044453.0,2023-01-05,2024-10-26,0.0465,1.0,"[0.954545, 0.863636, 0.727273, 0.454545, 0.0]","[0.0532, 0.0528, 0.052, 0.0495]"
CNT-B9173689460D,bullet,DE,SLR-FR-014,USD,4595666.0,2021-10-18,2026-01-25,0.0699,1.0,"[0.980769, 0.942308, 0.884615, 0.769231, 0.538462, 0.307692, 0.0]","[0.0532, 0.0528, 0.052, 0.0495, 0.047, 0.0455]"
CNT-1A7BEACF1EB8,annuite,FR,SLR-DE-006,EUR,6385341.0,2022-03-14,2024-11-28,0.03072,1.0,"[0.969697, 0.909091, 0.818182, 0.636364, 0.272727, 0.0]","[0.029, 0.0298, 0.03, 0.0305, 0.029]"
CNT-9B8CC1BFDAA5,annuite,DE,SLR-ES-003,EUR,9354658.0,2023-01-29,2027-12-04,0.03724,1.0,"[0.983051, 0.949153, 0.898305, 0.79661, 0.59322, 0.389831, 0.0]","[0.029, 0.0298, 0.03, 0.0305, 0.029, 0.028]"
CNT-725D8D4E6B94,annuite,ES,SLR-US-009,EUR,6397623.0,2025-03-28,2038-03-20,0.04084,1.0,"[0.993671, 0.981013, 0.962025, 0.924051, 0.848101, 0.772152, 0.620253, 0.468354, 0.240506, 0.0]","[0.029, 0.0298, 0.03, 0.0305, 0.029, 0.028, 0.0275, 0.028, 0.0285]"
CNT-2D5D626A964B,bullet,FR,SLR-ES-010,USD,8328184.0,2022-11-10,2024-05-03,0.07581,1.0,"[0.944444, 0.833333, 0.666667, 0.333333, 0.0]","[0.0532, 0.0528, 0.052, 0.0495]"
CNT-CD2BC29ECAD2,certificate_of_deposit,ES,,USD,40490822.0,2025-06-05,2027-09-23,0.0328,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[0.0532, 0.0528, 0.052, 0.0495, 0.047]"
CNT-5F622B6A1B64,commercial_loan,ES,SLR-FR-001,USD,9671651.0,2021-10-21,2036-02-05,0.07237,1.0,"[0.994253, 0.982759, 0.965517, 0.931034, 0.862069, 0.793103, 0.655172, 0.517241, 0.310345, 0.0]","[0.0532, 0.0528, 0.052, 0.0495, 0.047, 0.0455, 0.044, 0.0445, 0.045]"
CNT-2186C6EB87FB,pam,US,SLR-ES-015,GBP,4897726.0,2021-07-12,2031-04-21,0.06438,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[0.0492, 0.0488, 0.048, 0.0465, 0.044, 0.0425, 0.0415, 0.042]"
CNT-8D57F25BA9CB,annuite,DE,SLR-ES-015,USD,8509549.0,2021-04-24,2034-07-15,0.07101,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[0.0532, 0.0528, 0.052, 0.0495, 0.047, 0.0455, 0.044, 0.0445, 0.045]"
CNT-D10064E2C5C4,pam,DE,SLR-FR-007,GBP,6714473.0,2021-12-20,2046-08-11,0.06934,1.0,"[0.996667, 0.99, 0.98, 0.96, 0.92, 0.88, 0.8, 0.72, 0.6, 0.4, 0.2, 0.0]","[0.0492, 0.0488, 0.048, 0.0465, 0.044, 0.0425, 0.0415, 0.042, 0.0425, 0.043, 0.0435]"
CNT-B6A316E791E2,mortgage,DE,SLR-FR-004,GBP,8109554.0,2025-08-08,2044-12-26,0.06991,1.0,"[0.995763, 0.987288, 0.974576, 0.949153, 0.898305, 0.847458, 0.745763, 0.644068, 0.491525, 0.237288, 0.0]","[0.0492, 0.0488, 0.048, 0.0465, 0.044, 0.0425, 0.0415, 0.042, 0.0425, 0.043]"
CNT-A8DEE1B05F3B,mortgage,ES,SLR-US-005,USD,7600804.0,2024-05-26,2047-09-23,0.06888,1.0,"[0.996479, 0.989437, 0.978873, 0.957746, 0.915493, 0.873239, 0.788732, 0.704225, 0.577465, 0.366197, 0.15493, 0.0]","[0.0532, 0.0528, 0.052, 0.0495, 0.047, 0.0455, 0.044, 0.0445, 0.045, 0.046, 0.0465]"
CNT-55DF6632AC9C,pam,FR,SLR-US-012,GBP,6805568.0,2022-08-29,2043-01-11,0.06232,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[0.0492, 0.0488, 0.048, 0.0465, 0.044, 0.0425, 0.0415, 0.042, 0.0425, 0.043, 0.0435]"
CNT-38B9E782B37C,pam,ES,SLR-FR-009,USD,9017502.0,2025-02-21,2050-05-11,0.04407,1.0,"[0.996743, 0.990228, 0.980456, 0.960912, 0.921824, 0.882736, 0.80456, 0.726384, 0.609121, 0.413681, 0.218241, 0.0]","[0.0532, 0.0528, 0.052, 0.0495, 0.047, 0.0455, 0.044, 0.0445, 0.045, 0.046, 0.0465]"
CNT-D78C84B17A08,pam,US,SLR-ES-008,USD,5000296.0,2022-09-29,2049-09-07,0.06759,1.0,"[0.996951, 0.990854, 0.981707, 0.963415, 0.926829, 0.890244, 0.817073, 0.743902, 0.634146, 0.45122, 0.268293, 0.0]","[0.0532, 0.0528, 0.052, 0.0495, 0.047, 0.0455, 0.044, 0.0445, 0.045, 0.046, 0.0465]"
CNT-C0D2C82176FF,annuite,FR,SLR-ES-011,GBP,3126429.0,2023-06-18,2036-07-09,0.04535,1.0,"[0.993711, 0.981132, 0.962264, 0.924528, 0.849057, 0.773585, 0.622642, 0.471698, 0.245283, 0.0]","[0.0492, 0.0488, 0.048, 0.0465, 0.044, 0.0425, 0.0415, 0.042, 0.0425]"
CNT-4757C50A196A,annuite,DE,SLR-ES-003,EUR,6451514.0,2023-01-15,2026-10-26,0.0539,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[0.029, 0.0298, 0.03, 0.0305, 0.029, 0.028]"
CNT-18CDA5119C6D,bullet,DE,SLR-DE-005,USD,4853084.0,2025-03-31,2026-11-21,0.04899,1.0,"[0.95, 0.85, 0.7, 0.4, 0.0]","[0.0532, 0.0528, 0.052, 0.0495]"
CNT-A816C0ADCC24,pam,FR,SLR-DE-003,GBP,7142912.0,2025-08-13,2049-07-08,0.06219,1.0,"[0.996564, 0.989691, 0.979381, 0.958763, 0.917526, 0.876289, 0.793814, 0.71134, 0.587629, 0.381443, 0.175258, 0.0]","[0.0492, 0.0488, 0.048, 0.0465, 0.044, 0.0425, 0.0415, 0.042, 0.0425, 0.043, 0.0435]"
CNT-22472606090E,pam,FR,SLR-US-009,GBP,2794709.0,2022-09-26,2049-05-07,0.06633,1.0,"[0.996914, 0.990741, 0.981481, 0.962963, 0.925926, 0.888889, 0.814815, 0.740741, 0.62963, 0.444444, 0.259259, 0.0]","[0.0492, 0.0488, 0.048, 0.0465, 0.044, 0.0425, 0.0415, 0.042, 0.0425, 0.043, 0.0435]"
CNT-F45A3E7847C9,commercial_loan,FR,SLR-FR-003,GBP,6915438.0,2025-11-09,2029-08-20,0.06851,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[0.0492, 0.0488, 0.048, 0.0465, 0.044, 0.0425]"
CNT-FEFA9CF718C9,mortgage,ES,SLR-ES-003,GBP,1571871.0,2023-12-06,2044-08-17,0.06452,1.0,"[0.996032, 0.988095, 0.97619, 0.952381, 0.904762, 0.857143, 0.761905, 0.666667, 0.52381, 0.285714, 0.047619, 0.0]","[0.0492, 0.0488, 0.048, 0.0465, 0.044, 0.0425, 0.0415, 0.042, 0.0425, 0.043, 0.0435]"
CNT-BB06AA1F83CC,term_deposit,FR,,EUR,33209758.0,2024-12-19,2029-02-26,0.02184,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[0.029, 0.0298, 0.03, 0.0305, 0.029, 0.028]"
CNT-61940AE5D4E6,mortgage,DE,SLR-US-007,EUR,822172.0,2025-12-06,2045-03-26,0.06788,1.0,"[0.995745, 0.987234, 0.974468, 0.948936, 0.897872, 0.846809, 0.744681, 0.642553, 0.489362, 0.234043, 0.0]","[0.029, 0.0298, 0.03, 0.0305, 0.029, 0.028, 0.0275, 0.028, 0.0285, 0.029]"
CNT-A89837B13F2A,savings,ES,,GBP,16813340.0,2024-08-26,2026-04-18,0.0072,1.0,"[1.0, 1.0, 1.0, 1.0, 0.0]","[0.0492, 0.0488, 0.048, 0.0465]"
CNT-8501F34BE097,mortgage,US,SLR-ES-012,EUR,3938281.0,2023-10-13,2041-07-10,0.06452,1.0,"[0.99537, 0.986111, 0.972222, 0.944444, 0.888889, 0.833333, 0.722222, 0.611111, 0.444444, 0.166667, 0.0]","[0.029, 0.0298, 0.03, 0.0305, 0.029, 0.028, 0.0275, 0.028, 0.0285, 0.029]"
CNT-91E4F2780377,pam,DE,SLR-US-009,GBP,7095252.0,2022-04-19,2028-04-17,0.06988,1.0,"[0.986301, 0.958904, 0.917808, 0.835616, 0.671233, 0.506849, 0.178082, 0.0]","[0.0492, 0.0488, 0.048, 0.0465, 0.044, 0.0425, 0.0415]"
CNT-F3D795EC3EB2,bullet,FR,SLR-ES-012,EUR,152182.0,2022-10-08,2023-05-06,0.04122,1.0,"[0.857143, 0.571429, 0.142857, 0.0]","[0.029, 0.0298, 0.03]"
CNT-34B297B74CDC,revolver,FR,SLR-FR-006,EUR,5907789.0,2023-10-13,2027-10-22,0.0492,1.0,"[0.979592, 0.938776, 0.877551, 0.755102, 0.510204, 0.265306, 0.0]","[0.029, 0.0298, 0.03, 0.0305, 0.029, 0.028]"
CNT-FD4372ED4183,demand_deposit,DE,,GBP,19843491.0,2025-01-14,,0.03516,1.0,"[0.0, 0.0]",[0.0492]
